timestamp,trade_imbalance,total_volume,num_trades
2025-10-28 10:30:00+00:00,285135.695134,679987.744858,1031
2025-10-28 11:15:00+00:00,237142.567574,425154.421086,637
2025-10-28 12:00:00+00:00,78418.69174,196595.722088,351
2025-10-28 12:45:00+00:00,188234.566676,270909.904896,531
2025-10-28 13:30:00+00:00,236360.780046,345932.732152,381
2025-10-28 14:15:00+00:00,233645.223038,268158.984104,296
2025-10-28 15:00:00+00:00,81251.74046999999,127453.23695399999,369
2025-10-28 15:45:00+00:00,177789.811044,391248.98917200003,577
2025-10-28 16:30:00+00:00,55098.02664800001,212179.194892,415
2025-10-28 17:15:00+00:00,95766.500544,149582.133268,582
2025-10-28 18:00:00+00:00,20884.485112000002,48560.644618,225
2025-10-28 18:45:00+00:00,107491.006704,204041.79793,460
2025-10-28 19:30:00+00:00,55036.715811999995,318988.29695,422
2025-10-28 20:15:00+00:00,26081.234603999997,200431.488662,287
2025-10-28 21:00:00+00:00,4634.997106,68149.796028,192
2025-10-28 21:45:00+00:00,29943.324836,77411.137624,288
2025-10-28 22:30:00+00:00,133940.09932799998,688902.85489,515
2025-10-28 23:15:00+00:00,33172.65876,110274.451426,295
2025-10-29 00:00:00+00:00,14433.981942,180637.751192,276
2025-10-29 00:45:00+00:00,18994.994664,102666.694048,265
2025-10-29 01:30:00+00:00,54237.086128,107715.41981,400
2025-10-29 02:15:00+00:00,36632.033928,89329.80048,308
2025-10-29 03:00:00+00:00,125884.434744,246644.43351,422
2025-10-29 03:45:00+00:00,40166.012164,135519.728396,315
2025-10-29 04:30:00+00:00,53068.204474,114929.97182800001,360
2025-10-29 05:15:00+00:00,49543.974354,139713.569358,556
2025-10-29 06:00:00+00:00,85659.13049000001,693580.048634,527
2025-10-29 06:45:00+00:00,291015.771822,408447.399154,689
2025-10-29 07:30:00+00:00,316292.897366,454024.75151000003,851
2025-10-29 08:15:00+00:00,36539.088488,162825.744066,466
2025-10-29 09:00:00+00:00,187900.750874,659895.5642660001,753
2025-10-29 09:45:00+00:00,1614221.7566240001,1806688.96346,644
2025-10-29 10:30:00+00:00,40485.338950000005,248514.636514,684
2025-10-29 11:15:00+00:00,155928.555892,405188.64005600003,348
2025-10-29 12:00:00+00:00,-25824.95838,148851.013438,326
2025-10-29 12:45:00+00:00,-13861.502102,89508.082878,310
2025-10-29 13:30:00+00:00,132356.723684,239867.816694,485
2025-10-29 14:15:00+00:00,317372.270798,531068.00678,528
2025-10-29 15:00:00+00:00,34858.88524799999,345191.023544,463
2025-10-29 15:45:00+00:00,-197.68,1306.8,9
2025-10-30 10:30:00+00:00,128109.939184,269689.303268,582
2025-10-30 11:15:00+00:00,40920.924028,95986.410346,373
2025-10-30 12:00:00+00:00,66269.16342,121084.004158,407
2025-10-30 12:45:00+00:00,75713.106406,195186.85046000002,446
2025-10-30 13:30:00+00:00,-216310.36927400003,532659.851928,542
2025-10-30 14:15:00+00:00,-97178.241898,154295.988452,231
2025-10-30 15:00:00+00:00,20732.430906,72026.645574,237
2025-10-30 15:45:00+00:00,315524.55313,423690.539258,442
2025-10-30 16:30:00+00:00,4549.305206,82068.265234,216
2025-10-30 17:15:00+00:00,116.01914999999968,68836.736782,356
2025-10-30 18:00:00+00:00,12996.41016,35258.998316,209
2025-10-30 18:45:00+00:00,63305.563708,128118.443212,390
2025-10-30 19:30:00+00:00,4991.306138000001,66993.57162,353
2025-10-30 20:15:00+00:00,14855.625571999999,52545.898498,375
2025-10-30 21:00:00+00:00,9367.045138000001,66236.11065,331
2025-10-30 21:45:00+00:00,33378.823052,235551.945778,289
2025-10-30 22:30:00+00:00,5913.34285,88989.102946,274
2025-10-30 23:15:00+00:00,26662.31428,165593.102132,540
2025-10-31 00:00:00+00:00,10836.031952,220873.425184,652
2025-10-31 00:45:00+00:00,70391.136022,177724.861062,569
2025-10-31 01:30:00+00:00,146763.749144,354373.335192,561
2025-10-31 02:15:00+00:00,-1479.5042620000002,85658.971414,295
2025-10-31 03:00:00+00:00,87644.80085799999,431937.076878,653
2025-10-31 03:45:00+00:00,33353.180322,410727.109648,496
2025-10-31 04:30:00+00:00,17863.96204,545401.757126,549
2025-10-31 05:15:00+00:00,36597.011357999996,202388.3231,422
2025-10-31 06:00:00+00:00,182210.33725799999,388432.383126,572
2025-10-31 06:45:00+00:00,147292.555276,241820.202496,363
2025-10-31 07:30:00+00:00,46296.36692,127225.606996,351
2025-10-31 08:15:00+00:00,283975.997854,464817.788478,768
2025-10-31 09:00:00+00:00,13823.861523999998,119004.682752,400
2025-10-31 09:45:00+00:00,24804.261464,83828.479348,387
2025-10-31 10:30:00+00:00,35782.631466,107490.568994,399
2025-10-31 11:15:00+00:00,176229.462152,308891.860354,532
2025-10-31 12:00:00+00:00,31913.833282,146781.775594,594
2025-10-31 12:45:00+00:00,5529.153998000001,103592.336546,466
2025-10-31 13:30:00+00:00,41826.652583999996,70648.552584,183
2025-10-31 14:15:00+00:00,26070.361346,105398.20902,253
2025-10-31 15:00:00+00:00,-7999.463036,123462.496586,278
2025-10-31 15:45:00+00:00,137942.966146,204894.119986,365
2025-10-31 16:30:00+00:00,107956.509872,289790.576656,312
2025-10-31 17:15:00+00:00,24507.572808,56879.35722,290
2025-10-31 18:00:00+00:00,145973.642468,287738.102788,433
2025-10-31 18:45:00+00:00,341756.107502,727733.211278,660
2025-10-31 19:30:00+00:00,29640.972265999997,115912.973236,489
2025-10-31 20:15:00+00:00,199773.449184,397824.484696,838
2025-10-31 21:00:00+00:00,107383.377262,183235.598722,592
2025-10-31 21:45:00+00:00,28693.524105999997,164036.918704,501
2025-10-31 22:30:00+00:00,46284.635032,188734.340656,959
2025-10-31 23:15:00+00:00,82851.417646,259703.556332,531
2025-11-01 00:00:00+00:00,31649.027412,163480.796524,572
2025-11-01 00:45:00+00:00,20805.40493,127601.79268,705
2025-11-01 01:30:00+00:00,11667.931658,103595.80511,545
2025-11-01 02:15:00+00:00,32738.696458000002,109553.429132,254
2025-11-01 03:00:00+00:00,32087.716472,133558.080008,312
2025-11-01 03:45:00+00:00,41124.879951999996,197770.833844,503
2025-11-01 04:30:00+00:00,54191.796044,268841.315858,696
2025-11-01 05:15:00+00:00,50084.182656,173028.409046,645
2025-11-01 06:00:00+00:00,305435.485986,774927.41681,869
2025-11-01 06:45:00+00:00,148737.6687,295356.000938,494
2025-11-01 07:30:00+00:00,57309.445448,198716.733268,432
2025-11-01 08:15:00+00:00,60854.657498,217432.565814,468
2025-11-01 09:00:00+00:00,180511.884048,282570.84955,507
2025-11-01 09:45:00+00:00,276464.625458,393846.706726,322
2025-11-01 10:30:00+00:00,111841.13465200001,194379.960766,352
2025-11-01 11:15:00+00:00,107142.768538,286069.416048,386
2025-11-01 12:00:00+00:00,71314.865916,295080.805482,420
2025-11-01 12:45:00+00:00,86859.849002,458750.73229,459
2025-11-01 13:30:00+00:00,72042.013836,293387.264328,383
2025-11-01 14:15:00+00:00,667839.69433,1081559.314544,746
2025-11-01 15:00:00+00:00,15270.693287999995,447760.7048,413
2025-11-01 15:45:00+00:00,-58397.779140000006,271410.017092,261
2025-11-01 16:30:00+00:00,97886.924702,151737.78471,131
2025-11-01 17:15:00+00:00,44259.487874,130815.31674,240
2025-11-01 18:00:00+00:00,65980.108904,135424.939876,284
2025-11-01 18:45:00+00:00,147495.09146599998,228881.48495399999,573
2025-11-01 19:30:00+00:00,78500.794232,157834.994668,588
2025-11-01 20:15:00+00:00,45648.651052,118159.261462,494
2025-11-01 21:00:00+00:00,26619.469568,89868.324008,243
2025-11-01 21:45:00+00:00,44369.50406,180506.060786,261
2025-11-01 22:30:00+00:00,-20401.706430000002,139695.62977,360
2025-11-01 23:15:00+00:00,95056.320736,430134.097092,625
2025-11-02 00:00:00+00:00,50790.857816,362020.912484,1033
2025-11-02 00:45:00+00:00,39249.92979,223998.01936,956
2025-11-02 01:30:00+00:00,138277.265318,351308.95488,678
2025-11-02 02:15:00+00:00,-50109.400012,185878.94065,394
2025-11-02 03:00:00+00:00,58842.67587399999,302628.841138,569
2025-11-02 03:45:00+00:00,86905.132074,270312.14393,504
2025-11-02 04:30:00+00:00,53010.932276,332823.644234,626
2025-11-02 05:15:00+00:00,218261.255876,411178.84532,469
2025-11-02 06:00:00+00:00,113859.548272,234741.08377599998,432
2025-11-02 06:45:00+00:00,13715.221425999998,352627.51207,443
2025-11-02 07:30:00+00:00,48495.143308,134855.20335,333
2025-11-02 08:15:00+00:00,127910.846704,238391.512998,534
2025-11-02 09:00:00+00:00,73016.921394,264650.014386,367
2025-11-02 09:45:00+00:00,87460.686042,180273.586788,342
2025-11-02 10:30:00+00:00,24650.257646000002,317167.601184,523
2025-11-02 11:15:00+00:00,150437.940438,309395.659536,423
2025-11-02 12:00:00+00:00,102834.87453,190057.534388,289
2025-11-02 12:45:00+00:00,294168.3754,420621.649584,361
2025-11-02 13:30:00+00:00,176554.014708,426477.48561,390
2025-11-02 14:15:00+00:00,127412.27232999999,194751.900352,231
2025-11-02 15:00:00+00:00,25633.21461,42558.507016,142
2025-11-02 15:45:00+00:00,51545.66923,143365.527998,285
2025-11-02 16:30:00+00:00,45164.252089999994,193248.414384,263
2025-11-02 17:15:00+00:00,363949.820738,634445.279856,498
2025-11-02 18:00:00+00:00,92606.96324,392471.308552,449
2025-11-02 18:45:00+00:00,66812.304,405580.992202,669
2025-11-02 19:30:00+00:00,104161.395376,294667.635844,477
2025-11-02 20:15:00+00:00,43865.329362000004,264425.732732,404
2025-11-02 21:00:00+00:00,6248.298951999998,164330.678142,431
2025-11-02 21:45:00+00:00,74824.31244000001,224721.127828,520
2025-11-02 22:30:00+00:00,44630.10774200001,291906.561902,692
2025-11-02 23:15:00+00:00,43299.773092,275055.742066,699
2025-11-03 00:00:00+00:00,100758.38842999999,313335.639334,761
2025-11-03 00:45:00+00:00,77857.057554,347495.111458,657
2025-11-03 01:30:00+00:00,58418.680506,209410.844946,528
2025-11-03 02:15:00+00:00,268347.427656,469313.280668,572
2025-11-03 03:00:00+00:00,288556.33464799996,996110.610332,783
2025-11-03 03:45:00+00:00,41942.467366000004,396379.068456,622
2025-11-03 04:30:00+00:00,-27126.224339999997,381978.991212,520
2025-11-03 05:15:00+00:00,478140.49099,1018152.09459,957
2025-11-03 06:00:00+00:00,149887.013818,745942.25323,663
2025-11-03 06:45:00+00:00,83798.944902,567369.045148,775
2025-11-03 07:30:00+00:00,-51166.256536,362609.68347,641
2025-11-03 08:15:00+00:00,470413.188266,944776.22778,602
2025-11-03 09:00:00+00:00,243985.25923000003,647337.796824,792
2025-11-03 09:45:00+00:00,630559.9980959999,2446542.88413,1187
2025-11-03 10:30:00+00:00,1100306.310424,1801132.234596,1489
2025-11-03 11:15:00+00:00,733961.2605099999,1176977.535756,934
2025-11-03 12:00:00+00:00,710713.762932,1364461.006836,1289
2025-11-03 12:45:00+00:00,1761515.22907,3183273.452702,1262
2025-11-03 13:30:00+00:00,363637.590328,682884.60135,700
2025-11-03 14:15:00+00:00,526392.228108,956767.858694,809
2025-11-03 15:00:00+00:00,225402.517204,462276.130268,632
2025-11-03 15:45:00+00:00,362109.447462,721351.75629,903
2025-11-03 16:30:00+00:00,156928.71164,462083.604304,1073
2025-11-03 17:15:00+00:00,257136.230488,474953.997448,811
2025-11-03 18:00:00+00:00,336677.917152,598802.307626,995
2025-11-03 18:45:00+00:00,366676.109122,909804.701352,1440
2025-11-03 19:30:00+00:00,751829.149898,1289229.047738,1637
2025-11-03 20:15:00+00:00,599858.436098,1331661.56449,1362
2025-11-03 21:00:00+00:00,-31890.472893999995,732663.005408,1040
2025-11-03 21:45:00+00:00,108373.699624,416402.606368,1027
2025-11-03 22:30:00+00:00,406633.75974,737671.606772,1422
2025-11-03 23:15:00+00:00,370107.76779199997,931087.761408,1577
2025-11-04 00:00:00+00:00,443365.326272,1041247.78002,1246
2025-11-04 00:45:00+00:00,293564.182868,632128.553092,1092
2025-11-04 01:30:00+00:00,707783.037378,1316001.287646,1878
2025-11-04 02:15:00+00:00,195272.759818,474313.722714,1327
2025-11-04 03:00:00+00:00,332142.923666,664271.059616,1185
2025-11-04 03:45:00+00:00,210967.549032,449268.06213,995
2025-11-04 04:30:00+00:00,262091.054286,685035.906848,1252
2025-11-04 05:15:00+00:00,243619.531604,447188.679128,1012
2025-11-04 06:00:00+00:00,465052.720648,735990.464386,1550
2025-11-04 06:45:00+00:00,447111.31196,728693.394954,880
2025-11-04 07:30:00+00:00,407760.828932,866112.937706,1289
2025-11-04 08:15:00+00:00,388353.10373,1107233.170556,1547
2025-11-04 09:00:00+00:00,346160.26291600004,647205.715846,683
2025-11-04 09:45:00+00:00,85352.610682,1048706.136828,1061
2025-11-04 10:30:00+00:00,287579.127266,1018813.304962,966
2025-11-04 11:15:00+00:00,241940.036884,520797.915594,981
2025-11-04 12:00:00+00:00,337576.400244,717403.711794,1169
2025-11-04 12:45:00+00:00,105716.0469,396984.717586,919
2025-11-04 13:30:00+00:00,402245.605684,835606.6707,1086
2025-11-04 14:15:00+00:00,390793.650528,904373.998638,1035
2025-11-04 15:00:00+00:00,240203.306034,704989.336194,797
2025-11-04 15:45:00+00:00,712123.335986,1256457.407676,1299
2025-11-04 16:30:00+00:00,304301.932178,631307.916848,784
2025-11-04 17:15:00+00:00,1952677.81889,2934208.905838,1635
2025-11-04 18:00:00+00:00,5217943.286572,15746118.370854,2488
2025-11-04 18:45:00+00:00,96432.82600000004,7421389.273774,1057
2025-11-04 19:30:00+00:00,22000.000000000004,550766.12,369
2025-11-04 20:15:00+00:00,4000.0,737744.86,294
2025-11-04 21:00:00+00:00,-53.68000000000029,301346.48,323
2025-11-04 21:45:00+00:00,0.0,157.08,2
